model_version,control_model_version,challenger_model_version,ensemble_status,player_id,player_code,web_name,team_id,team_name,position,price,bonus_transition_multiplier,component_expected_minutes_next_1,component_expected_minutes_next_3,component_expected_minutes_next_5,component_expected_minutes_next_6,component_expected_points_next_1,component_expected_points_next_3,component_expected_points_next_5,component_expected_points_next_6,component_points_p10_next_1,component_points_p10_next_3,component_points_p10_next_5,component_points_p10_next_6,component_points_p50_next_1,component_points_p50_next_3,component_points_p50_next_5,component_points_p50_next_6,component_points_p90_next_1,component_points_p90_next_3,component_points_p90_next_5,component_points_p90_next_6,component_probability_10_plus_next_1,component_probability_10_plus_next_3,component_probability_10_plus_next_5,component_probability_10_plus_next_6,component_probability_15_plus_next_1,component_probability_15_plus_next_3,component_probability_15_plus_next_5,component_probability_15_plus_next_6,control_expected_points_next_1,control_expected_points_next_3,control_expected_points_next_5,control_expected_points_next_6,control_points_p10_next_1,control_points_p10_next_3,control_points_p10_next_5,control_points_p10_next_6,control_points_p50_next_1,control_points_p50_next_3,control_points_p50_next_5,control_points_p50_next_6,control_points_p90_next_1,control_points_p90_next_3,control_points_p90_next_5,control_points_p90_next_6,current_season_fixture_count,ensemble_point_weight,ensemble_probability_10_plus_weight,ensemble_probability_15_plus_weight,ensemble_probability_6_plus_weight,expected_minutes_next_1,expected_minutes_next_3,expected_minutes_next_5,expected_minutes_next_6,expected_points_next_1,expected_points_next_3,expected_points_next_5,expected_points_next_6,points_p10_next_1,points_p10_next_3,points_p10_next_5,points_p10_next_6,points_p50_next_1,points_p50_next_3,points_p50_next_5,points_p50_next_6,points_p90_next_1,points_p90_next_3,points_p90_next_5,points_p90_next_6,previous_season,previous_season_minutes,probability_10_plus_next_1,probability_10_plus_next_3,probability_10_plus_next_5,probability_10_plus_next_6,probability_15_plus_next_1,probability_15_plus_next_3,probability_15_plus_next_5,probability_15_plus_next_6,probability_3_or_fewer_next_1,probability_3_or_fewer_next_3,probability_3_or_fewer_next_5,probability_3_or_fewer_next_6,probability_6_plus_next_1,probability_6_plus_next_3,probability_6_plus_next_5,probability_6_plus_next_6,projection_evidence_source,qualitative_points_delta_next_1,qualitative_points_delta_next_3,qualitative_points_delta_next_5,qualitative_points_delta_next_6,quantitative_expected_points_next_1,quantitative_expected_points_next_3,quantitative_expected_points_next_5,quantitative_expected_points_next_6,scoring_rules_version,value_next_1,value_next_3,value_next_5,value_next_6
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,349,565297,Mateo Joseph,13,Leeds,Forward,4.5,1.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,current_season,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fpl-2026-27,0.0,0.0,0.0,0.0
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,385,432720,Trafford,13,Leeds,Goalkeeper,5.0,1.03,71.13,206.32,344.14,414.25,2.64,8.23,14.412,17.193,0,3.0,7.0,9.0,2.0,8.0,14.0,17.0,7.0,14.0,22.0,26.0,0.005,0.3533,0.7883,0.895,0.0,0.0767,0.4717,0.645,3.0,9.267,16.238,19.577,0,5,9,12,3,9,16,19,7,14,23,28,5,0.0,0.0,0.0,0.0,77.42,228.42,378.74,453.49,3.0,9.267,16.238,19.577,0.0,5.0,9.0,12.0,3.0,9.0,16.0,19.0,7.0,14.0,23.0,28.0,2025/26,360.0,0.0033,0.4617,0.8817,0.9617,0.0,0.0917,0.5983,0.78,0.6967,0.0583,0.0017,0.0,0.1617,0.825,0.9867,0.995,current_and_previous_season,0.0,0.0,0.0,0.0,3.0,9.267,16.238,19.577,fpl-2026-27,0.6,1.8533,3.2477,3.9153
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,598,173774,Elvedi,13,Leeds,Defender,4.5,1.0,49.07,144.39,240.17,288.37,1.633,5.45,9.652,11.512,0,1.0,3.0,4.0,1.0,5.0,9.0,11.0,6.0,11.0,17.0,20.0,0.0033,0.1717,0.4483,0.5567,0.0,0.04,0.1917,0.2883,1.815,6.187,11.37,13.708,0,2,5,6,1,6,10,13,6,11,20,22,5,0.0,0.0,0.0,0.0,56.55,166.08,283.29,342.21,1.815,6.187,11.37,13.708,0.0,2.0,5.0,6.0,1.0,6.0,10.0,13.0,6.0,11.0,20.0,22.0,,0.0,0.0017,0.19,0.5783,0.75,0.0,0.0333,0.265,0.3967,0.83,0.2883,0.0433,0.0133,0.1033,0.5,0.8767,0.9317,current_season,0.0,0.0,0.0,0.0,1.815,6.187,11.37,13.708,fpl-2026-27,0.4033,1.3748,2.5267,3.0463
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,603,643970,Lienou,13,Leeds,Defender,4.0,1.0,8.33,23.36,39.44,45.99,0.313,0.96,1.668,1.958,0,0,0,0,0,0,0,1.0,1.0,3.0,6.0,7.0,0.0017,0.005,0.0167,0.03,0.0017,0.0017,0.005,0.0067,0.222,0.637,1.138,1.392,0,0,0,0,0,0,0,0,0,2,5,6,5,0.0,0.0,0.0,0.0,6.12,16.14,27.51,34.15,0.222,0.637,1.138,1.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,6.0,2025/26,0.0,0.0,0.005,0.0133,0.015,0.0,0.0,0.0017,0.0017,0.975,0.9283,0.8717,0.845,0.0183,0.05,0.0883,0.1133,current_season,0.0,0.0,0.0,0.0,0.222,0.637,1.138,1.392,fpl-2026-27,0.0554,0.1592,0.2846,0.3479
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,604,592740,Cresswell,13,Leeds,Midfielder,4.5,1.0188,7.54,19.52,34.73,41.08,0.277,0.727,1.313,1.595,0,0,0,0,0,0,0,1.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0083,0.0183,0.0,0.0,0.0,0.0,0.177,0.513,0.877,1.032,0,0,0,0,0,0,0,0,0,2,3,3,5,0.0,0.0,0.0,0.0,5.28,14.16,23.56,27.43,0.177,0.513,0.877,1.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,2025/26,0.0,0.0,0.0033,0.0033,0.005,0.0,0.0017,0.0017,0.0017,0.9917,0.97,0.93,0.915,0.005,0.0167,0.0317,0.04,current_season,0.0,0.0,0.0,0.0,0.177,0.513,0.877,1.032,fpl-2026-27,0.0393,0.1141,0.1948,0.2293
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,625,97846,Cairns,13,Leeds,Goalkeeper,4.0,1.04,7.36,21.3,36.52,44.36,0.253,0.805,1.498,1.765,0,0,0,0,0,0,0,0,0,3.0,6.0,6.0,0.0,0.005,0.015,0.0183,0.0,0.0017,0.0017,0.0033,0.198,0.735,1.387,1.633,0,0,0,0,0,0,0,0,0,3,6,7,4,0.0,0.0,0.0,0.0,5.57,19.18,34.28,39.71,0.198,0.735,1.387,1.633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,7.0,2025/26,0.0,0.0,0.0067,0.015,0.0167,0.0,0.0,0.0017,0.0033,0.9817,0.935,0.8567,0.8283,0.01,0.0483,0.11,0.125,current_season,0.0,0.0,0.0,0.0,0.198,0.735,1.387,1.633,fpl-2026-27,0.0496,0.1837,0.3467,0.4083
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,629,155465,Zetterer,13,Leeds,Goalkeeper,4.0,1.05,8.81,27.21,43.56,51.22,0.317,0.993,1.662,1.923,0,0,0,0,0,0,0,0,0,4.0,6.0,7.0,0.0,0.005,0.0167,0.0217,0.0,0.0,0.0017,0.0017,0.383,1.153,2.12,2.498,0,0,0,0,0,0,0,1,1,4,7,7,3,0.0,0.0,0.0,0.0,10.73,30.57,53.1,62.62,0.383,1.153,2.12,2.498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,7.0,7.0,,0.0,0.0,0.01,0.0417,0.0517,0.0,0.0,0.0067,0.01,0.97,0.8867,0.7883,0.7433,0.025,0.0767,0.1567,0.19,current_season,0.0,0.0,0.0,0.0,0.383,1.153,2.12,2.498,fpl-2026-27,0.0958,0.2883,0.53,0.6246
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,641,437497,Bard,13,Leeds,Defender,4.5,1.0,16.42,46.93,77.15,92.08,0.683,2.117,3.605,4.23,0,0,0,1.0,0.0,1.0,2.0,3.0,1.0,6.0,8.0,9.0,0.0,0.025,0.0617,0.08,0.0,0.0017,0.0217,0.0267,0.738,2.352,4.08,4.815,0,0,0,1,0,1,3,4,2,7,10,11,3,0.0,0.0,0.0,0.0,17.73,52.0,90.56,107.61,0.738,2.352,4.08,4.815,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,2.0,7.0,10.0,11.0,,0.0,0.0017,0.0233,0.1117,0.15,0.0,0.005,0.02,0.0283,0.9333,0.7717,0.5667,0.495,0.035,0.145,0.29,0.3433,current_season,0.0,0.0,0.0,0.0,0.738,2.352,4.08,4.815,fpl-2026-27,0.1641,0.5226,0.9066,1.07
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,648,587982,Bahoya,13,Leeds,Midfielder,5.0,1.0312,13.01,37.89,65.94,79.51,0.568,1.842,3.21,3.868,0,0,1.0,1.0,0,1.0,3.0,3.0,2.0,4.0,7.0,8.0,0.0,0.015,0.0333,0.0533,0.0,0.0,0.005,0.0083,0.608,2.045,3.577,4.272,0,0,1,1,0,2,3,4,2,5,7,9,3,0.0,0.0,0.0,0.0,13.31,43.91,73.26,88.74,0.608,2.045,3.577,4.272,0.0,0.0,1.0,1.0,0.0,2.0,3.0,4.0,2.0,5.0,7.0,9.0,,0.0,0.0017,0.0083,0.05,0.0783,0.0,0.0,0.005,0.0117,0.9833,0.83,0.59,0.485,0.01,0.0717,0.1933,0.2633,current_season,0.0,0.0,0.0,0.0,0.608,2.045,3.577,4.272,fpl-2026-27,0.1217,0.409,0.7153,0.8543
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,350,116535,A.Becker,14,Liverpool,Goalkeeper,5.5,1.03,71.15,211.4,350.33,417.61,2.455,7.81,13.307,15.782,0,2.0,6.0,9.0,2.0,8.0,13.0,15.0,7.0,13.0,21.0,24.0,0.0017,0.3517,0.7117,0.85,0.0,0.0617,0.3833,0.525,3.385,10.185,17.287,20.493,1,5,11,14,3,10,17,20,7,16,24,28,5,0.0,0.0,0.0,0.0,84.31,253.4,421.96,507.9,3.385,10.185,17.287,20.493,1.0,5.0,11.0,14.0,3.0,10.0,17.0,20.0,7.0,16.0,24.0,28.0,2025/26,2340.0,0.0033,0.5317,0.955,0.9933,0.0,0.15,0.6917,0.8567,0.6567,0.01,0.0,0.0,0.22,0.8933,0.9983,1.0,current_and_previous_season,0.0,0.0,0.0,0.0,3.385,10.185,17.287,20.493,fpl-2026-27,0.6155,1.8518,3.143,3.7261
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,351,449027,Mamardashvili,14,Liverpool,Goalkeeper,4.9,1.03,5.03,15.96,28.62,35.07,0.175,0.608,1.165,1.452,0,0,0,0,0,0,0,0,0,2.0,5.0,6.0,0.0,0.0017,0.0117,0.0167,0.0,0.0,0.0,0.0017,0.17,0.587,0.982,1.123,0,0,0,0,0,0,0,0,0,2,3,4,5,0.0,0.0,0.0,0.0,3.73,10.99,18.56,22.03,0.17,0.587,0.982,1.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,2025/26,867.0,0.0,0.0083,0.01,0.0133,0.0,0.0017,0.0017,0.0017,0.9867,0.9517,0.9083,0.8983,0.0117,0.04,0.0767,0.0867,current_and_previous_season,0.0,0.0,0.0,0.0,0.17,0.587,0.982,1.123,fpl-2026-27,0.0347,0.1197,0.2003,0.2293
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,352,155503,Woodman,14,Liverpool,Goalkeeper,4.0,1.03,4.88,17.62,29.42,35.47,0.19,0.663,1.078,1.322,0,0,0,0,0,0,0,0,0,2.0,4.0,5.0,0.0017,0.0033,0.0067,0.0067,0.0,0.0,0.0017,0.0017,0.04,0.082,0.172,0.213,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.96,2.51,4.7,5.6,0.04,0.082,0.172,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/26,212.0,0.0,0.0017,0.0017,0.0017,0.0,0.0,0.0,0.0,0.9967,0.9967,0.99,0.9833,0.0033,0.0033,0.005,0.0083,current_and_previous_season,0.0,0.0,0.0,0.0,0.04,0.082,0.172,0.213,fpl-2026-27,0.01,0.0204,0.0429,0.0533
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,353,586268,Pecsi,14,Liverpool,Goalkeeper,4.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,current_season,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fpl-2026-27,0.0,0.0,0.0,0.0
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,354,432987,Jaros,14,Liverpool,Goalkeeper,4.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/25,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,current_and_previous_season,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fpl-2026-27,0.0,0.0,0.0,0.0
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,355,464353,Davies,14,Liverpool,Goalkeeper,4.0,1.03,5.36,17.06,30.51,37.88,0.202,0.687,1.252,1.48,0,0,0,0,0,0,0,0,0,3.0,5.0,6.0,0.0,0.0,0.0067,0.01,0.0,0.0,0.0,0.0,0.127,0.438,0.787,0.923,0,0,0,0,0,0,0,0,0,1,3,3,5,0.0,0.0,0.0,0.0,3.43,10.65,18.07,22.32,0.127,0.438,0.787,0.923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,2024/25,0.0,0.0,0.0,0.005,0.005,0.0,0.0,0.0,0.0,0.9867,0.955,0.9167,0.9017,0.0083,0.0333,0.065,0.0733,current_season,0.0,0.0,0.0,0.0,0.127,0.438,0.787,0.923,fpl-2026-27,0.0317,0.1096,0.1966,0.2308
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,356,97032,Virgil,14,Liverpool,Defender,6.5,1.0,69.91,210.61,351.69,420.78,2.927,8.728,14.922,17.983,0,3.0,7.0,9.0,2.0,8.0,14.0,18.0,7.0,15.0,23.0,27.0,0.015,0.4067,0.7917,0.8933,0.0017,0.135,0.4917,0.6817,3.762,11.917,20.105,23.593,1,6,12,15,3,11,20,23,8,18,29,33,5,0.0,0.0,0.0,0.0,88.72,266.45,444.02,532.86,3.762,11.917,20.105,23.593,1.0,6.0,12.0,15.0,3.0,11.0,20.0,23.0,8.0,18.0,29.0,33.0,2025/26,3420.0,0.025,0.6467,0.965,0.995,0.0,0.285,0.8083,0.9167,0.5567,0.02,0.0,0.0,0.2683,0.9317,0.995,1.0,current_and_previous_season,0.0,0.0,0.0,0.0,3.762,11.917,20.105,23.593,fpl-2026-27,0.5787,1.8333,3.0931,3.6297
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,357,216094,Frimpong,14,Liverpool,Defender,5.3,1.0,32.34,97.02,161.16,192.67,1.2,3.753,6.157,7.4,0,0,1.0,2.0,1.0,3.0,5.0,7.0,4.0,8.0,12.0,14.0,0.005,0.0667,0.2,0.2917,0.0,0.005,0.0567,0.085,0.843,3.08,5.137,6.208,0,0,1,2,0,2,4,5,2,8,11,12,5,0.0,0.0,0.0,0.0,25.03,76.79,128.34,154.25,0.843,3.08,5.137,6.208,0.0,0.0,1.0,2.0,0.0,2.0,4.0,5.0,2.0,8.0,11.0,12.0,2025/26,1032.0,0.0,0.0467,0.1583,0.225,0.0,0.0067,0.03,0.0533,0.945,0.7117,0.46,0.3433,0.0317,0.2083,0.3583,0.4517,current_and_previous_season,0.0,0.0,0.0,0.0,0.843,3.08,5.137,6.208,fpl-2026-27,0.1591,0.5811,0.9692,1.1714
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,358,544877,Kerkez,14,Liverpool,Defender,5.4,1.0,59.42,178.97,297.39,357.41,2.048,6.175,10.325,12.197,0,2.0,4.0,5.0,1.0,5.0,10.0,12.0,6.0,12.0,17.0,20.0,0.01,0.195,0.54,0.6617,0.0,0.0333,0.2,0.325,2.41,7.343,12.365,14.485,1,3,6,8,1,7,12,14,6,13,19,22,5,0.0,0.0,0.0,0.0,67.88,210.57,350.02,419.06,2.41,7.343,12.365,14.485,1.0,3.0,6.0,8.0,1.0,7.0,12.0,14.0,6.0,13.0,19.0,22.0,2025/26,2251.0,0.0017,0.2417,0.7083,0.8233,0.0,0.0583,0.315,0.4683,0.755,0.1717,0.0067,0.005,0.1683,0.5967,0.935,0.9733,current_and_previous_season,0.0,0.0,0.0,0.0,2.41,7.343,12.365,14.485,fpl-2026-27,0.4463,1.3599,2.2898,2.6824
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,359,171287,Gomez,14,Liverpool,Defender,4.9,1.0,6.89,21.42,39.46,48.0,0.272,0.858,1.592,1.852,0,0,0,0,0,0,0,0,0,3.0,6.0,6.0,0.0,0.0117,0.0283,0.03,0.0,0.0017,0.005,0.005,0.042,0.202,0.473,0.573,0,0,0,0,0,0,0,0,0,0,2,2,5,0.0,0.0,0.0,0.0,1.71,6.81,13.87,16.49,0.042,0.202,0.473,0.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2025/26,594.0,0.0,0.0,0.0033,0.0033,0.0,0.0,0.0,0.0,0.9983,0.9883,0.96,0.9467,0.0,0.0083,0.0317,0.035,current_and_previous_season,0.0,0.0,0.0,0.0,0.042,0.202,0.473,0.573,fpl-2026-27,0.0085,0.0412,0.0966,0.117
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,360,492777,Bradley,14,Liverpool,Defender,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/26,928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,current_and_previous_season,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fpl-2026-27,0.0,0.0,0.0,0.0
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,361,519440,Lucky,14,Liverpool,Defender,4.0,1.0,8.81,25.13,39.54,46.68,0.387,1.067,1.642,1.913,0,0,0,0,0,0,0,1.0,1.0,4.0,6.0,6.0,0.0017,0.0067,0.0167,0.02,0.0,0.0,0.0017,0.0033,0.113,0.437,0.885,1.065,0,0,0,0,0,0,0,0,0,1,3,4,5,0.0,0.0,0.0,0.0,3.73,11.82,21.68,26.68,0.113,0.437,0.885,1.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,2025/26,0.0,0.0,0.0017,0.0083,0.01,0.0,0.0,0.0017,0.0017,0.99,0.9533,0.905,0.8833,0.005,0.025,0.0633,0.0783,current_season,0.0,0.0,0.0,0.0,0.113,0.437,0.885,1.065,fpl-2026-27,0.0283,0.1091,0.2212,0.2662
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,362,606702,Jacquet,14,Liverpool,Defender,5.0,1.0,67.75,200.21,336.92,406.17,2.523,7.547,13.122,15.968,0,2.0,6.0,7.0,2.0,7.0,13.0,16.0,6.0,14.0,21.0,25.0,0.0033,0.3133,0.72,0.8433,0.0,0.0817,0.3933,0.575,2.978,8.838,15.338,18.363,0,4,9,11,2,9,15,18,7,14,23,26,5,0.0,0.0,0.0,0.0,75.37,225.04,378.04,455.17,2.978,8.838,15.338,18.363,0.0,4.0,9.0,11.0,2.0,9.0,15.0,18.0,7.0,14.0,23.0,26.0,,0.0,0.0083,0.4,0.8733,0.9433,0.0,0.0933,0.54,0.7183,0.6867,0.075,0.0117,0.0,0.2183,0.7933,0.9767,0.9933,current_season,0.0,0.0,0.0,0.0,2.978,8.838,15.338,18.363,fpl-2026-27,0.5957,1.7677,3.0677,3.6727
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,363,647681,Leoni,14,Liverpool,Defender,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,current_season,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fpl-2026-27,0.0,0.0,0.0,0.0
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,364,214285,Tsimikas,14,Liverpool,Defender,4.9,1.0,17.61,54.18,90.96,110.29,0.788,2.547,4.343,5.218,0,0,0,1.0,0,1.0,3.0,4.0,2.0,7.0,10.0,11.0,0.0017,0.0417,0.1083,0.1583,0.0,0.005,0.0217,0.03,0.653,1.763,3.0,3.557,0,0,1,1,0,1,2,3,1,4,7,8,5,0.0,0.0,0.0,0.0,17.89,49.78,81.62,97.52,0.653,1.763,3.0,3.557,0.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,4.0,7.0,8.0,2025/26,0.0,0.0,0.005,0.0333,0.0533,0.0,0.0,0.0,0.0033,0.9617,0.8783,0.7217,0.6433,0.0317,0.0783,0.1633,0.195,current_season,0.0,0.0,0.0,0.0,0.653,1.763,3.0,3.557,fpl-2026-27,0.1333,0.3599,0.6122,0.7259
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,365,489580,Ramsay,14,Liverpool,Defender,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,current_season,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fpl-2026-27,0.0,0.0,0.0,0.0
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,366,494595,Wirtz,14,Liverpool,Midfielder,7.3,1.0188,62.14,188.22,318.71,383.48,2.812,8.932,15.068,18.077,0,4.0,8.0,11.0,2.0,8.0,14.0,17.0,7.0,15.0,24.0,27.0,0.025,0.3867,0.82,0.945,0.0067,0.13,0.4633,0.66,3.705,11.858,19.615,23.31,2,7,12,15,3,11,19,23,7,18,28,32,5,0.0,0.0,0.0,0.0,78.89,235.54,392.18,469.1,3.705,11.858,19.615,23.31,2.0,7.0,12.0,15.0,3.0,11.0,19.0,23.0,7.0,18.0,28.0,32.0,2025/26,2374.0,0.0267,0.6417,0.9817,1.0,0.0017,0.26,0.78,0.9133,0.6367,0.0017,0.0,0.0,0.2033,0.9617,1.0,1.0,current_and_previous_season,0.0,0.0,0.0,0.0,3.705,11.858,19.615,23.31,fpl-2026-27,0.5075,1.6244,2.687,3.1932
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,367,243298,Gakpo,14,Liverpool,Midfielder,7.2,1.0188,58.68,173.0,288.53,346.48,3.057,9.565,15.812,18.738,0,4.0,8.0,10.0,2.0,9.0,16.0,18.0,7.0,17.0,24.0,28.0,0.0567,0.4267,0.8333,0.9167,0.0083,0.1817,0.5417,0.7017,3.643,11.29,18.27,21.782,1,6,10,14,3,11,18,21,8,18,27,31,5,0.0,0.0,0.0,0.0,69.5,209.21,345.19,416.14,3.643,11.29,18.27,21.782,1.0,6.0,10.0,14.0,3.0,11.0,18.0,21.0,8.0,18.0,27.0,31.0,2025/26,2736.0,0.045,0.5983,0.95,0.9917,0.0083,0.235,0.6983,0.8533,0.6433,0.0083,0.0,0.0,0.2117,0.91,1.0,1.0,current_and_previous_season,0.0,0.0,0.0,0.0,3.643,11.29,18.27,21.782,fpl-2026-27,0.506,1.568,2.5375,3.0252
